 format: day,hour,value location:61_128 Start : 20191001 
 28, 0400, 159.000000 
 28, 0500, 178.000000 
 28, 0600, 84.000000 
 28, 0700, 73.000000 
 28, 0800, 116.000000 
 28, 0900, 76.000000 
 28, 1000, 121.000000 
 28, 1100, 305.000000 
 28, 1200, 340.000000 
 28, 1300, 315.000000 
 28, 1400, 328.000000 
 28, 1500, 314.000000 
 28, 1600, 322.000000 
 28, 1700, 336.000000 
 28, 1800, 293.000000 
 28, 1900, 292.000000 
 28, 2000, 6.000000 
 28, 2100, 34.000000 
 28, 2200, 319.000000 
 28, 2300, 111.000000 
 29, 0000, 68.000000 
 29, 0100, 308.000000 
 29, 0200, 37.000000 
 29, 0300, 144.000000 
 29, 0400, 52.000000 
 29, 0500, 75.000000 
 29, 0600, 112.000000 
 29, 0700, 68.000000 
 29, 0800, 103.000000 
 29, 0900, 347.000000 
 29, 1000, 115.000000 
 29, 1100, 5.000000 
 29, 1200, 323.000000 
 29, 1300, 309.000000 
 29, 1400, 349.000000 
 29, 1500, 0.000000 
 29, 1600, 346.000000 
 29, 1700, 37.000000 
 29, 1800, 4.000000 
 29, 1900, 28.000000 
 29, 2000, 348.000000 
 29, 2100, 337.000000 
 29, 2200, 20.000000 
 29, 2300, 322.000000 
 30, 0000, 200.000000 
 30, 0100, 79.000000 
 30, 0200, 283.000000 
 30, 0300, 292.000000 
 30, 0400, 274.000000 
 30, 0500, 297.000000 
 30, 0600, 290.000000 
 30, 0700, 285.000000 
 30, 0800, 279.000000 
 30, 0900, 289.000000 
 30, 1000, 286.000000 
 30, 1100, 286.000000 
 30, 1200, 276.000000 
 30, 1300, 322.000000 
 30, 1400, 309.000000 
 30, 1500, 297.000000 
 30, 1600, 301.000000 
 30, 1700, 303.000000 
 30, 1800, 328.000000 
 30, 1900, 293.000000 
 30, 2000, 338.000000 
 30, 2100, 270.000000 
 30, 2200, 333.000000 
 30, 2300, 335.000000 
 31, 0000, 317.000000 
 31, 0100, 337.000000 
 31, 0200, 354.000000 
 31, 0300, 298.000000 
 31, 0400, 334.000000 
 31, 0500, 261.000000 
 31, 0600, 269.000000 
 31, 0700, 278.000000 
 31, 0800, 285.000000 
 31, 0900, 289.000000 
 31, 1000, 261.000000 
 31, 1100, 32.000000 
 31, 1200, 347.000000 
 31, 1300, 110.000000 
 31, 1400, 119.000000 
 31, 1500, 86.000000 
 31, 1600, 95.000000 
 31, 1700, 72.000000 
 31, 1800, 126.000000 
 31, 1900, 85.000000 
 31, 2000, 138.000000 
 31, 2100, 87.000000 
 31, 2200, 92.000000 
 31, 2300, 66.000000 
 Start : 20200101 
 1, 0000, 40.000000 
 1, 0100, 33.000000 
 1, 0200, 63.000000 
 1, 0300, 183.000000 
 1, 0400, 85.000000 
 1, 0500, 131.000000 
 1, 0600, 183.000000 
 1, 0700, 113.000000 
 1, 0800, 119.000000 
 1, 0900, 113.000000 
 1, 1000, 89.000000 
 1, 1100, 133.000000 
 1, 1200, 75.000000 
 1, 1300, 56.000000 
 1, 1400, 331.000000 
 1, 1500, 112.000000 
 1, 1600, 115.000000 
 1, 1700, 337.000000 
 1, 1800, 30.000000 
 1, 1900, 22.000000 
 1, 2000, 328.000000 
 1, 2100, 102.000000 
 1, 2200, 109.000000 
 1, 2300, 97.000000 
 2, 0000, 137.000000 
 2, 0100, 181.000000 
 2, 0200, 92.000000 
 2, 0300, 121.000000 
 2, 0400, 270.000000 
 2, 0500, 327.000000 
 2, 0600, 335.000000 
 2, 0700, 307.000000 
 2, 0800, 358.000000 
 2, 0900, 13.000000 
 2, 1000, 329.000000 
 2, 1100, 308.000000 
 2, 1200, 317.000000 
 2, 1300, 319.000000 
 2, 1400, 284.000000 
 2, 1500, 301.000000 
 2, 1600, 23.000000 
 2, 1700, 5.000000 
 2, 1800, 315.000000 
 2, 1900, 323.000000 
 2, 2000, 360.000000 
 2, 2100, 330.000000 
 2, 2200, 6.000000 
 2, 2300, 343.000000 
 3, 0000, 77.000000 
 3, 0100, 27.000000 
 3, 0200, 331.000000 
 3, 0300, 70.000000 
 3, 0400, 354.000000 
 3, 0500, 318.000000 
 3, 0600, 279.000000 
 3, 0700, 335.000000 
 3, 0800, 326.000000 
 3, 0900, 317.000000 
 3, 1000, 303.000000 
 3, 1100, 322.000000 
 3, 1200, -1.000000 
 3, 1300, 305.000000 
 3, 1400, 21.000000 
 3, 1500, 2.000000 
 3, 1600, 325.000000 
 3, 1700, 347.000000 
 3, 1800, 3.000000 
 3, 1900, 343.000000 
 3, 2000, 336.000000 
 3, 2100, 313.000000 
 3, 2200, 337.000000 
 3, 2300, 42.000000 
 4, 0000, 348.000000 
 4, 0100, 77.000000 
 4, 0200, 122.000000 
 4, 0300, 302.000000 
 4, 0400, 297.000000 
 4, 0500, 300.000000 
 4, 0600, 269.000000 
 4, 0700, 282.000000 
 4, 0800, 254.000000 
 4, 0900, 322.000000 
 4, 1000, 11.000000 
 4, 1100, 321.000000 
 4, 1200, 65.000000 
 4, 1300, 61.000000 
 4, 1400, 330.000000 
 4, 1500, 10.000000 
 4, 1600, 301.000000 
 4, 1700, 9.000000 
 4, 1800, 326.000000 
 4, 1900, 345.000000 
 4, 2000, 352.000000 
 4, 2100, 323.000000 
 4, 2200, 351.000000 
 4, 2300, 343.000000 
 5, 0000, 108.000000 
 5, 0100, 71.000000 
 5, 0200, 20.000000 
 5, 0300, 127.000000 
 5, 0400, 213.000000 
 5, 0500, 259.000000 
 5, 0600, 186.000000 
 5, 0700, 262.000000 
 5, 0800, 321.000000 
 5, 0900, 320.000000 
 5, 1000, 331.000000 
 5, 1100, 313.000000 
 5, 1200, 332.000000 
 5, 1300, 308.000000 
 5, 1400, 332.000000 
 5, 1500, 359.000000 
 5, 1600, 323.000000 
 5, 1700, 16.000000 
 5, 1800, 332.000000 
 5, 1900, 14.000000 
 5, 2000, 8.000000 
 5, 2100, 288.000000 
 5, 2200, 101.000000 
 5, 2300, 90.000000 
 6, 0000, 77.000000 
 6, 0100, 87.000000 
 6, 0200, 43.000000 
 6, 0300, 38.000000 
 6, 0400, 57.000000 
 6, 0500, 110.000000 
 6, 0600, 55.000000 
 6, 0700, 126.000000 
 6, 0800, 359.000000 
 6, 0900, 337.000000 
 6, 1000, 323.000000 
 6, 1100, 357.000000 
 6, 1200, 7.000000 
 6, 1300, 7.000000 
 6, 1400, 325.000000 
 6, 1500, 331.000000 
 6, 1600, 317.000000 
 6, 1700, 329.000000 
 6, 1800, 337.000000 
 6, 1900, 9.000000 
 6, 2000, 31.000000 
 6, 2100, 29.000000 
 6, 2200, 29.000000 
 6, 2300, 22.000000 
 7, 0000, 9.000000 
 7, 0100, 12.000000 
 7, 0200, 14.000000 
 7, 0300, 15.000000 
 7, 0400, 16.000000 
 7, 0500, 6.000000 
 7, 0600, 20.000000 
 7, 0700, 353.000000 
 7, 0800, 11.000000 
 7, 0900, 14.000000 
 7, 1000, 4.000000 
 7, 1100, 10.000000 
 7, 1200, 8.000000 
 7, 1300, 332.000000 
 7, 1400, 44.000000 
 7, 1500, 210.000000 
 7, 1600, 221.000000 
 7, 1700, 257.000000 
 7, 1800, 263.000000 
 7, 1900, 288.000000 
 7, 2000, 279.000000 
 7, 2100, 53.000000 
 7, 2200, 40.000000 
 7, 2300, 49.000000 
 8, 0000, 352.000000 
 8, 0100, 357.000000 
 8, 0200, 261.000000 
 8, 0300, 324.000000 
 8, 0400, 309.000000 
 8, 0500, 358.000000 
 8, 0600, 258.000000 
 8, 0700, 253.000000 
 8, 0800, 233.000000 
 8, 0900, 247.000000 
 8, 1000, 237.000000 
 8, 1100, 230.000000 
 8, 1200, 223.000000 
 8, 1300, 285.000000 
 8, 1400, 333.000000 
 8, 1500, 313.000000 
 8, 1600, 287.000000 
 8, 1700, 282.000000 
 8, 1800, 292.000000 
 8, 1900, 264.000000 
 8, 2000, 347.000000 
 8, 2100, 294.000000 
 8, 2200, 266.000000 
 8, 2300, 306.000000 
 9, 0000, 15.000000 
 9, 0100, 9.000000 
 9, 0200, 21.000000 
 9, 0300, 356.000000 
 9, 0400, 307.000000 
 9, 0500, 321.000000 
 9, 0600, 275.000000 
 9, 0700, 284.000000 
 9, 0800, 311.000000 
 9, 0900, 296.000000 
 9, 1000, 344.000000 
 9, 1100, 20.000000 
 9, 1200, 16.000000 
 9, 1300, 335.000000 
 9, 1400, 26.000000 
 9, 1500, 18.000000 
 9, 1600, 14.000000 
 9, 1700, 36.000000 
 9, 1800, 358.000000 
 9, 1900, 357.000000 
 9, 2000, 351.000000 
 9, 2100, 341.000000 
 9, 2200, 351.000000 
 9, 2300, 342.000000 
 10, 0000, 343.000000 
 10, 0100, 72.000000 
 10, 0200, 44.000000 
 10, 0300, 52.000000 
 10, 0400, 42.000000 
 10, 0500, 283.000000 
 10, 0600, 277.000000 
 10, 0700, 285.000000 
 10, 0800, 287.000000 
 10, 0900, 352.000000 
 10, 1000, 314.000000 
 10, 1100, 310.000000 
 10, 1200, 327.000000 
 10, 1300, 328.000000 
 10, 1400, 344.000000 
 10, 1500, 326.000000 
 10, 1600, 333.000000 
 10, 1700, 326.000000 
 10, 1800, 312.000000 
 10, 1900, 24.000000 
 10, 2000, 25.000000 
 10, 2100, 21.000000 
 10, 2200, 1.000000 
 10, 2300, 1.000000 
 11, 0000, 11.000000 
 11, 0100, 27.000000 
 11, 0200, 80.000000 
 11, 0300, 283.000000 
 11, 0400, 281.000000 
 11, 0500, 273.000000 
 11, 0600, 270.000000 
 11, 0700, 333.000000 
 11, 0800, 324.000000 
 11, 0900, 339.000000 
 11, 1000, 338.000000 
 11, 1100, 25.000000 
 11, 1200, 17.000000 
 11, 1300, 30.000000 
 11, 1400, 21.000000 
 11, 1500, 12.000000 
 11, 1600, 1.000000 
 11, 1700, 6.000000 
 11, 1800, 348.000000 
 11, 1900, 330.000000 
 11, 2000, 347.000000 
 11, 2100, 22.000000 
 11, 2200, 11.000000 
 11, 2300, 357.000000 
 12, 0000, 293.000000 
 12, 0100, 251.000000 
 12, 0200, 286.000000 
 12, 0300, 284.000000 
 12, 0400, 257.000000 
 12, 0500, 306.000000 
 12, 0600, 291.000000 
 12, 0700, 271.000000 
 12, 0800, 256.000000 
 12, 0900, 274.000000 
 12, 1000, 269.000000 
 12, 1100, 271.000000 
 12, 1200, 293.000000 
 12, 1300, 283.000000 
 12, 1400, 297.000000 
 12, 1500, 294.000000 
 12, 1600, 36.000000 
 12, 1700, 282.000000 
 12, 1800, 300.000000 
 12, 1900, 288.000000 
 12, 2000, 305.000000 
 12, 2100, 17.000000 
 12, 2200, 301.000000 
 12, 2300, 340.000000 
 13, 0000, 271.000000 
 13, 0100, 313.000000 
 13, 0200, 253.000000 
 13, 0300, 289.000000 
 13, 0400, 276.000000 
 13, 0500, 279.000000 
 13, 0600, 293.000000 
 13, 0700, 279.000000 
 13, 0800, 304.000000 
 13, 0900, 283.000000 
 13, 1000, 333.000000 
 13, 1100, 33.000000 
 13, 1200, 335.000000 
 13, 1300, 341.000000 
 13, 1400, 309.000000 
 13, 1500, 331.000000 
 13, 1600, 9.000000 
 13, 1700, 344.000000 
 13, 1800, 43.000000 
 13, 1900, 350.000000 
 13, 2000, 303.000000 
 13, 2100, 318.000000 
 13, 2200, 356.000000 
 13, 2300, 314.000000 
 14, 0000, 350.000000 
 14, 0100, 109.000000 
 14, 0200, 58.000000 
 14, 0300, 333.000000 
 14, 0400, 221.000000 
 14, 0500, 280.000000 
 14, 0600, 269.000000 
 14, 0700, 277.000000 
 14, 0800, 285.000000 
 14, 0900, 313.000000 
 14, 1000, 315.000000 
 14, 1100, 312.000000 
 14, 1200, 326.000000 
 14, 1300, 300.000000 
 14, 1400, 318.000000 
 14, 1500, 343.000000 
 14, 1600, 314.000000 
 14, 1700, 4.000000 
 14, 1800, 11.000000 
 14, 1900, 348.000000 
 14, 2000, 336.000000 
 14, 2100, 26.000000 
 14, 2200, 52.000000 
 14, 2300, 8.000000 
 15, 0000, 28.000000 
 15, 0100, 150.000000 
 15, 0200, 7.000000 
 15, 0300, 21.000000 
 15, 0400, 318.000000 
 15, 0500, 271.000000 
 15, 0600, 266.000000 
 15, 0700, 272.000000 
 15, 0800, 283.000000 
 15, 0900, 284.000000 
 15, 1000, 285.000000 
 15, 1100, 357.000000 
 15, 1200, 19.000000 
 15, 1300, 22.000000 
 15, 1400, 351.000000 
 15, 1500, 335.000000 
 15, 1600, 341.000000 
 15, 1700, 322.000000 
 15, 1800, 333.000000 
 15, 1900, 318.000000 
 15, 2000, 336.000000 
 15, 2100, 13.000000 
 15, 2200, 354.000000 
 15, 2300, 39.000000 
 16, 0000, 359.000000 
 16, 0100, 49.000000 
 16, 0200, 75.000000 
 16, 0300, 20.000000 
 16, 0400, 315.000000 
 16, 0500, 254.000000 
 16, 0600, 290.000000 
 16, 0700, 312.000000 
 16, 0800, 281.000000 
 16, 0900, 270.000000 
 16, 1000, 335.000000 
 16, 1100, 30.000000 
 16, 1200, 335.000000 
 16, 1300, 5.000000 
 16, 1400, 8.000000 
 16, 1500, 21.000000 
 16, 1600, 1.000000 
 16, 1700, 43.000000 
 16, 1800, 5.000000 
 16, 1900, 11.000000 
 16, 2000, 347.000000 
 16, 2100, 12.000000 
 16, 2200, 11.000000 
 16, 2300, 2.000000 
 17, 0000, 14.000000 
 17, 0100, 11.000000 
 17, 0200, 299.000000 
 17, 0300, 171.000000 
 17, 0400, 125.000000 
 17, 0500, 211.000000 
 17, 0600, 278.000000 
 17, 0700, 330.000000 
 17, 0800, 357.000000 
 17, 0900, 1.000000 
 17, 1000, 316.000000 
 17, 1100, 360.000000 
 17, 1200, 311.000000 
 17, 1300, 11.000000 
 17, 1400, 46.000000 
 17, 1500, 352.000000 
 17, 1600, 337.000000 
 17, 1700, 312.000000 
 17, 1800, 11.000000 
 17, 1900, 351.000000 
 17, 2000, 27.000000 
 17, 2100, 305.000000 
 17, 2200, 328.000000 
 17, 2300, 14.000000 
 18, 0000, 55.000000 
 18, 0100, 33.000000 
 18, 0200, 97.000000 
 18, 0300, 70.000000 
 18, 0400, 190.000000 
 18, 0500, 305.000000 
 18, 0600, 272.000000 
 18, 0700, 261.000000 
 18, 0800, 234.000000 
 18, 0900, 234.000000 
 18, 1000, 294.000000 
 18, 1100, 92.000000 
 18, 1200, 319.000000 
 18, 1300, 309.000000 
 18, 1400, 343.000000 
 18, 1500, 120.000000 
 18, 1600, 352.000000 
 18, 1700, 116.000000 
 18, 1800, 134.000000 
 18, 1900, 82.000000 
 18, 2000, 344.000000 
 18, 2100, 68.000000 
 18, 2200, 151.000000 
 18, 2300, 113.000000 
 19, 0000, 175.000000 
 19, 0100, 149.000000 
 19, 0200, 188.000000 
 19, 0300, 290.000000 
 19, 0400, 273.000000 
 19, 0500, 276.000000 
 19, 0600, 295.000000 
 19, 0700, 284.000000 
 19, 0800, 284.000000 
 19, 0900, 270.000000 
 19, 1000, 281.000000 
 19, 1100, 285.000000 
 19, 1200, 335.000000 
 19, 1300, 346.000000 
 19, 1400, 273.000000 
 19, 1500, 294.000000 
 19, 1600, 348.000000 
 19, 1700, 117.000000 
 19, 1800, 208.000000 
 19, 1900, 186.000000 
 19, 2000, 311.000000 
 19, 2100, 279.000000 
 19, 2200, 296.000000 
 19, 2300, 13.000000 
 20, 0000, 5.000000 
 20, 0100, 257.000000 
 20, 0200, 298.000000 
 20, 0300, 289.000000 
 20, 0400, 305.000000 
 20, 0500, 285.000000 
 20, 0600, 274.000000 
 20, 0700, 283.000000 
 20, 0800, 310.000000 
 20, 0900, 302.000000 
 20, 1000, 330.000000 
 20, 1100, 349.000000 
 20, 1200, 332.000000 
 20, 1300, 35.000000 
 20, 1400, 15.000000 
 20, 1500, 323.000000 
 20, 1600, 15.000000 
 20, 1700, 326.000000 
 20, 1800, 350.000000 
 20, 1900, 11.000000 
 20, 2000, 26.000000 
 20, 2100, 348.000000 
 20, 2200, 336.000000 
 20, 2300, 342.000000 
 21, 0000, 81.000000 
 21, 0100, 5.000000 
 21, 0200, 55.000000 
 21, 0300, 156.000000 
 21, 0400, 185.000000 
 21, 0500, 157.000000 
 21, 0600, 217.000000 
 21, 0700, 265.000000 
 21, 0800, 334.000000 
 21, 0900, 11.000000 
 21, 1000, 313.000000 
 21, 1100, 15.000000 
 21, 1200, 0.000000 
 21, 1300, 324.000000 
 21, 1400, 16.000000 
 21, 1500, 347.000000 
 21, 1600, 329.000000 
 21, 1700, 4.000000 
 21, 1800, 21.000000 
 21, 1900, 355.000000 
 21, 2000, 11.000000 
 21, 2100, 331.000000 
 21, 2200, 182.000000 
 21, 2300, 37.000000 
 22, 0000, 33.000000 
 22, 0100, 40.000000 
 22, 0200, 17.000000 
 22, 0300, 116.000000 
 22, 0400, 104.000000 
 22, 0500, 71.000000 
 22, 0600, 105.000000 
 22, 0700, 263.000000 
 22, 0800, 316.000000 
 22, 0900, 334.000000 
 22, 1000, 324.000000 
 22, 1100, 310.000000 
 22, 1200, 315.000000 
 22, 1300, 329.000000 
 22, 1400, 28.000000 
 22, 1500, 2.000000 
 22, 1600, 339.000000 
 22, 1700, 318.000000 
 22, 1800, 354.000000 
 22, 1900, 311.000000 
 22, 2000, 350.000000 
 22, 2100, 11.000000 
 22, 2200, 15.000000 
 22, 2300, 25.000000 
 23, 0000, 33.000000 
 23, 0100, 45.000000 
 23, 0200, 46.000000 
 23, 0300, 46.000000 
 23, 0400, 23.000000 
 23, 0500, 303.000000 
 23, 0600, 295.000000 
 23, 0700, 280.000000 
 23, 0800, 290.000000 
 23, 0900, 299.000000 
 23, 1000, 333.000000 
 23, 1100, 10.000000 
 23, 1200, 26.000000 
 23, 1300, 314.000000 
 23, 1400, 25.000000 
 23, 1500, 48.000000 
 23, 1600, 20.000000 
 23, 1700, 316.000000 
 23, 1800, 8.000000 
 23, 1900, 304.000000 
 23, 2000, 354.000000 
 23, 2100, 328.000000 
 23, 2200, 17.000000 
 23, 2300, 39.000000 
 24, 0000, 27.000000 
 24, 0100, 64.000000 
 24, 0200, 43.000000 
 24, 0300, 272.000000 
 24, 0400, 296.000000 
 24, 0500, 37.000000 
 24, 0600, 30.000000 
 24, 0700, 8.000000 
 24, 0800, 9.000000 
 24, 0900, 5.000000 
 24, 1000, 33.000000 
 24, 1100, 4.000000 
 24, 1200, 327.000000 
 24, 1300, 19.000000 
 24, 1400, 2.000000 
 24, 1500, 13.000000 
 24, 1600, 352.000000 
 24, 1700, 28.000000 
 24, 1800, 4.000000 
 24, 1900, 13.000000 
 24, 2000, 31.000000 
 24, 2100, 8.000000 
 24, 2200, 58.000000 
 24, 2300, 33.000000 
 25, 0000, 42.000000 
 25, 0100, 20.000000 
 25, 0200, 69.000000 
 25, 0300, 23.000000 
 25, 0400, 359.000000 
 25, 0500, 353.000000 
 25, 0600, 339.000000 
 25, 0700, 274.000000 
 25, 0800, 325.000000 
 25, 0900, 11.000000 
 25, 1000, 3.000000 
 25, 1100, 341.000000 
 25, 1200, 18.000000 
 25, 1300, 355.000000 
 25, 1400, 16.000000 
 25, 1500, 4.000000 
 25, 1600, 11.000000 
 25, 1700, 351.000000 
 25, 1800, 10.000000 
 25, 1900, 20.000000 
 25, 2000, 331.000000 
 25, 2100, 7.000000 
 25, 2200, 355.000000 
 25, 2300, 4.000000 
 26, 0000, 25.000000 
 26, 0100, 356.000000 
 26, 0200, 14.000000 
 26, 0300, 211.000000 
 26, 0400, 118.000000 
 26, 0500, 67.000000 
 26, 0600, 65.000000 
 26, 0700, 72.000000 
 26, 0800, 56.000000 
 26, 0900, 58.000000 
 26, 1000, 56.000000 
 26, 1100, 62.000000 
 26, 1200, 79.000000 
 26, 1300, 58.000000 
 26, 1400, 74.000000 
 26, 1500, 58.000000 
 26, 1600, 62.000000 
 26, 1700, 50.000000 
 26, 1800, 49.000000 
 26, 1900, 56.000000 
 26, 2000, 50.000000 
 26, 2100, 40.000000 
 26, 2200, 65.000000 
 26, 2300, 60.000000 
 27, 0000, 62.000000 
 27, 0100, 65.000000 
 27, 0200, 57.000000 
 27, 0300, 45.000000 
 27, 0400, 37.000000 
 27, 0500, 56.000000 
 27, 0600, 45.000000 
 27, 0700, 60.000000 
 27, 0800, 50.000000 
 27, 0900, 62.000000 
 27, 1000, 102.000000 
 27, 1100, 355.000000 
 27, 1200, 31.000000 
 27, 1300, 329.000000 
 27, 1400, 360.000000 
 27, 1500, 353.000000 
 27, 1600, 4.000000 
 27, 1700, 353.000000 
 27, 1800, 10.000000 
 27, 1900, 20.000000 
 27, 2000, 19.000000 
 27, 2100, 10.000000 
 27, 2200, 5.000000 
 27, 2300, 4.000000 
 28, 0000, 21.000000 
 28, 0100, 15.000000 
 28, 0200, 6.000000 
 28, 0300, 25.000000 
 28, 0400, 343.000000 
 28, 0500, 3.000000 
 28, 0600, 32.000000 
 28, 0700, 67.000000 
 28, 0800, 83.000000 
 28, 0900, 90.000000 
 28, 1000, 55.000000 
 28, 1100, 53.000000 
 28, 1200, 336.000000 
 28, 1300, 289.000000 
 28, 1400, 335.000000 
 28, 1500, 318.000000 
 28, 1600, 1.000000 
 28, 1700, 353.000000 
 28, 1800, 351.000000 
 28, 1900, 311.000000 
 28, 2000, 333.000000 
 28, 2100, 13.000000 
 28, 2200, 357.000000 
 28, 2300, 19.000000 
 29, 0000, 38.000000 
 29, 0100, 29.000000 
 29, 0200, 60.000000 
 29, 0300, 30.000000 
 29, 0400, 26.000000 
 29, 0500, 0.000000 
 29, 0600, 44.000000 
 29, 0700, 11.000000 
 29, 0800, 69.000000 
 29, 0900, 40.000000 
 29, 1000, 60.000000 
 29, 1100, 332.000000 
 29, 1200, 323.000000 
 29, 1300, 318.000000 
 29, 1400, 318.000000 
 29, 1500, 317.000000 
 29, 1600, 318.000000 
 29, 1700, 346.000000 
 29, 1800, 1.000000 
 29, 1900, 337.000000 
 29, 2000, 336.000000 
 29, 2100, 349.000000 
 29, 2200, 346.000000 
 29, 2300, 30.000000 
 30, 0000, 43.000000 
 30, 0100, 81.000000 
 30, 0200, 57.000000 
 30, 0300, 136.000000 
 30, 0400, 258.000000 
 30, 0500, 334.000000 
 30, 0600, 279.000000 
 30, 0700, 19.000000 
 30, 0800, 340.000000 
 30, 0900, 293.000000 
 30, 1000, 349.000000 
 30, 1100, 90.000000 
 30, 1200, 122.000000 
 30, 1300, 352.000000 
 30, 1400, 132.000000 
 30, 1500, 135.000000 
 30, 1600, 110.000000 
 30, 1700, 151.000000 
 30, 1800, 347.000000 
 30, 1900, 328.000000 
 30, 2000, 337.000000 
 30, 2100, 338.000000 
 30, 2200, 323.000000 
 30, 2300, 53.000000 
 31, 0000, 102.000000 
 31, 0100, 185.000000 
 31, 0200, 218.000000 
 31, 0300, 238.000000 
 31, 0400, 265.000000 
 31, 0500, 244.000000 
 31, 0600, 271.000000 
 31, 0700, 263.000000 
 31, 0800, 269.000000 
 31, 0900, 273.000000 
 31, 1000, 289.000000 
 31, 1100, 276.000000 
 31, 1200, 298.000000 
 31, 1300, 294.000000 
 31, 1400, 322.000000 
 31, 1500, 321.000000 
 31, 1600, 328.000000 
 31, 1700, 316.000000 
 31, 1800, 12.000000 
 31, 1900, 342.000000 
 31, 2000, 16.000000 
 31, 2100, 342.000000 
 31, 2200, 352.000000 
 31, 2300, 320.000000 
 Start : 20200201 
 1, 0000, 356.000000 
 1, 0100, 106.000000 
 1, 0200, 178.000000 
 1, 0300, 190.000000 
 1, 0400, 5.000000 
 1, 0500, 270.000000 
 1, 0600, 303.000000 
 1, 0700, 287.000000 
 1, 0800, 283.000000 
 1, 0900, 249.000000 
 1, 1000, 280.000000 
 1, 1100, 319.000000 
 1, 1200, 27.000000 
 1, 1300, 317.000000 
 1, 1400, 358.000000 
 1, 1500, 6.000000 
 1, 1600, 0.000000 
 1, 1700, 309.000000 
 1, 1800, 353.000000 
 1, 1900, 29.000000 
 1, 2000, 356.000000 
 1, 2100, 2.000000 
 1, 2200, 342.000000 
 1, 2300, 33.000000 
 2, 0000, 17.000000 
 2, 0100, 61.000000 
 2, 0200, 14.000000 
 2, 0300, 188.000000 
 2, 0400, 277.000000 
 2, 0500, 307.000000 
 2, 0600, 268.000000 
 2, 0700, 294.000000 
 2, 0800, 299.000000 
 2, 0900, 324.000000 
 2, 1000, 309.000000 
 2, 1100, 257.000000 
 2, 1200, 241.000000 
 2, 1300, 256.000000 
 2, 1400, 281.000000 
 2, 1500, 300.000000 
 2, 1600, 303.000000 
 2, 1700, 309.000000 
 2, 1800, 321.000000 
 2, 1900, 323.000000 
 2, 2000, 327.000000 
 2, 2100, 336.000000 
 2, 2200, 290.000000 
 2, 2300, 338.000000 
 3, 0000, 340.000000 
 3, 0100, 296.000000 
 3, 0200, 296.000000 
 3, 0300, 282.000000 
 3, 0400, 275.000000 
 3, 0500, 292.000000 
 3, 0600, 275.000000 
 3, 0700, 294.000000 
 3, 0800, 248.000000 
 3, 0900, 238.000000 
 3, 1000, 252.000000 
 3, 1100, 272.000000 
 3, 1200, 291.000000 
 3, 1300, 307.000000 
 3, 1400, 339.000000 
 3, 1500, 18.000000 
 3, 1600, 327.000000 
 3, 1700, 314.000000 
 3, 1800, 35.000000 
 3, 1900, 359.000000 
 3, 2000, 357.000000 
 3, 2100, 317.000000 
 3, 2200, 350.000000 
 3, 2300, 163.000000 
 4, 0000, 88.000000 
 4, 0100, 178.000000 
 4, 0200, 201.000000 
 4, 0300, 243.000000 
 4, 0400, 223.000000 
 4, 0500, 244.000000 
 4, 0600, 241.000000 
 4, 0700, 224.000000 
 4, 0800, 222.000000 
 4, 0900, 284.000000 
 4, 1000, 330.000000 
 4, 1100, 316.000000 
 4, 1200, 275.000000 
 4, 1300, 297.000000 
 4, 1400, 300.000000 
 4, 1500, 318.000000 
 4, 1600, 310.000000 
 4, 1700, 334.000000 
 4, 1800, 340.000000 
 4, 1900, 356.000000 
 4, 2000, 328.000000 
 4, 2100, 39.000000 
 4, 2200, 20.000000 
 4, 2300, 345.000000 
 5, 0000, 3.000000 
 5, 0100, 347.000000 
 5, 0200, 303.000000 
 5, 0300, 280.000000 
 5, 0400, 283.000000 
 5, 0500, 274.000000 
 5, 0600, 302.000000 
 5, 0700, 313.000000 
 5, 0800, 337.000000 
 5, 0900, 325.000000 
 5, 1000, 335.000000 
 5, 1100, 354.000000 
 5, 1200, 327.000000 
 5, 1300, 320.000000 
 5, 1400, 321.000000 
 5, 1500, 357.000000 
 5, 1600, 358.000000 
 5, 1700, 40.000000 
 5, 1800, 40.000000 
 5, 1900, 330.000000 
 5, 2000, 36.000000 
 5, 2100, 26.000000 
 5, 2200, 5.000000 
 5, 2300, 64.000000 
 6, 0000, 142.000000 
 6, 0100, 140.000000 
 6, 0200, 105.000000 
 6, 0300, 125.000000 
 6, 0400, 115.000000 
 6, 0500, 178.000000 
 6, 0600, 190.000000 
 6, 0700, 288.000000 
 6, 0800, 305.000000 
 6, 0900, 360.000000 
 6, 1000, 14.000000 
 6, 1100, 7.000000 
 6, 1200, 5.000000 
 6, 1300, 320.000000 
 6, 1400, 338.000000 
 6, 1500, 303.000000 
 6, 1600, 18.000000 
 6, 1700, 16.000000 
 6, 1800, 41.000000 
 6, 1900, 4.000000 
 6, 2000, 10.000000 
 6, 2100, 10.000000 
 6, 2200, 357.000000 
 6, 2300, 11.000000 
 7, 0000, 15.000000 
 7, 0100, 231.000000 
 7, 0200, 334.000000 
 7, 0300, 346.000000 
 7, 0400, 357.000000 
 7, 0500, 286.000000 
 7, 0600, 334.000000 
 7, 0700, 277.000000 
 7, 0800, 263.000000 
 7, 0900, 244.000000 
 7, 1000, 253.000000 
 7, 1100, 285.000000 
 7, 1200, 179.000000 
 7, 1300, 276.000000 
 7, 1400, 270.000000 
 7, 1500, 210.000000 
